id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
686,1.36564606266e-14,1.93380107192e-14,8.52645602829e-15,1.71288152629e-16,2.17215434093e-14,4.52756893544e-13,1.35571854403e-12,4.6060831934e-16,1.1675476356e-13,1.13674315791e-13,1.30115770132e-16,6.65759808037e-16,2.70082817011e-15,8.33820973994e-14,2.25104570691e-11,4.58287192315e-14,3.50593691369e-15,5.80795574668e-15,2.48003050231e-14,8.13052301115e-12,3.73148304381e-15,1.31720750282e-17,3.79161432754e-13,2.45603046681e-19,1.27552422157e-14,7.44411074046e-16,5.24615198459e-10,2.19336763809e-14,1.07730440239e-17,2.01248284299e-18,2.45126574781e-20,8.75337219876e-17,1.67005861181e-13,1.56049228832e-14,2.12328701481e-17,2.03680718875e-14,4.16930296241e-12,6.62617560194e-16,3.65754441516e-14,3.20782861244e-18,1.57569863308e-14,6.46260554867e-16,6.74446479406e-13,8.96454428774e-13,5.0677303475e-15,1.08185988444e-15,4.91552648245e-18,1.29232478426e-12,2.29743110552e-16,6.17422857926e-14,2.02841175889e-14,4.01250207659e-16,7.14674508763e-17,2.46174766823e-15,6.6609346762e-15,5.58831396639e-13,8.34164107552e-15,5.66292862188e-15,3.57951601905e-15,5.81241480238e-10,1.09097039755e-14,2.84220031729e-13,3.69736417257e-16,0.999998864547,9.16952389016e-19,2.70111548142e-14,1.0405183343e-15,1.07006442223e-06,6.16905498394e-14,8.35213113395e-11,5.82001007933e-13,2.76174527397e-10,5.54844172378e-08,1.6759646831e-13,2.19837392752e-18,2.60039878603e-15,4.58177738252e-14,1.85207550645e-13,2.80730179357e-09,6.02492252629e-14,8.49990143879e-12,3.76330340815e-19,5.56960932104e-09,8.81523951689e-14,7.15735628395e-13,3.32200402524e-15,1.76440353817e-14,8.45161367433e-12,7.90252379518e-16,3.11326310061e-13,1.45678233833e-13,6.42289428059e-16,2.08564477833e-16,4.85823666182e-17,2.52015202932e-13,4.21631866747e-13,1.2745765058e-15,4.65796912735e-15,7.82496035776e-17
687,3.1392378289e-08,1.1470932736e-06,5.39385265406e-08,9.76882718977e-09,1.28946827317e-08,3.08128486079e-08,5.24251816435e-06,1.17536900836e-05,1.49126868082e-06,6.74024652536e-07,2.35583066512e-09,2.995144536e-06,1.35770843006e-05,0.000786670892722,1.36763011005e-05,6.22738992479e-08,2.54932021386e-11,0.997484991903,1.3327391061e-08,7.4982838555e-05,2.44508089923e-06,1.51767722583e-11,1.27426835767e-09,3.01204336136e-11,8.03839058202e-09,7.60716837312e-09,2.22525506457e-06,9.76627585493e-09,7.15538852722e-08,6.76037600899e-11,3.82025492362e-08,2.90659673144e-11,9.86931313162e-08,2.26343617154e-06,2.95897601539e-09,6.5378718285e-09,1.02009488309e-07,6.29781780208e-08,1.95597067373e-09,1.77632329742e-09,4.53154468367e-11,2.11514942052e-06,1.56915265652e-08,2.74513589894e-09,2.782800954e-08,1.8868053142e-07,7.86450243192e-10,0.000101055698527,0.00127618273696,2.2447968364e-06,6.83017086055e-07,7.43548142837e-12,6.24403641844e-05,9.59898748394e-07,1.19313609882e-07,1.76238361829e-08,5.55347349773e-11,5.27699001482e-08,3.76726928252e-07,8.79547543737e-07,5.07655906722e-06,4.60302137289e-09,3.04051724971e-06,7.85016099592e-08,6.57901490351e-12,2.87644020904e-08,2.33812085643e-07,8.22962462593e-09,1.16406805403e-08,1.1149283054e-07,1.90979695419e-09,1.05744398209e-09,1.00166056588e-10,1.04699517609e-06,2.3715865243e-09,7.58170589612e-09,3.8417666836e-09,3.43286362673e-08,7.69203844641e-09,2.75390812261e-05,3.68217063056e-06,1.43016710413e-08,4.2213015184e-10,6.48447869662e-06,1.29775149491e-07,1.54584636502e-07,2.49428541822e-05,6.72137368306e-08,4.53538653791e-10,1.1179310683e-06,5.81239182909e-11,6.01859486381e-05,3.85236928131e-08,7.33060354922e-09,2.39894287854e-07,1.09387020329e-05,3.37312843764e-09,3.93491682839e-10,2.6222052112e-06
688,7.41363302033e-12,3.92165909731e-08,7.61646093517e-09,8.77502112818e-08,8.84035027479e-08,3.70813212326e-08,3.03533555732e-06,1.56257307784e-08,7.29623655491e-10,3.56835055477e-08,1.73524776353e-10,1.27367990025e-07,5.29911571613e-08,2.59445361092e-07,1.62084558891e-08,5.72856904746e-05,1.1595622692e-08,1.40361835577e-09,5.79637302483e-08,4.23265383272e-08,8.390135703e-08,1.03289885033e-06,0.999425769408,1.78454988957e-05,2.05905831359e-06,3.85708805565e-05,5.3869611315e-07,8.75151445938e-08,3.79813670686e-05,0.000136721201068,5.31418524993e-08,2.23926784242e-07,1.52833834401e-07,5.01514065103e-06,1.41747740267e-07,1.55507256699e-07,1.36668225655e-05,1.60835982692e-09,2.01528262839e-05,2.49961742244e-08,1.92249105067e-09,2.15309484616e-11,5.37882700672e-09,2.4607401718e-09,8.42106452131e-09,1.45354751106e-09,3.5143201323e-07,1.91659263725e-09,7.51152182933e-12,1.0293956956e-08,4.66231011864e-09,4.58310523425e-07,7.37963318677e-08,8.96665433584e-09,8.24785177215e-08,1.77377187582e-07,2.06958809753e-09,3.99971157244e-07,1.56550593927e-12,4.38422180482e-09,1.97668634253e-07,2.08540872126e-07,0.000111544475456,7.78086211457e-09,4.71577190037e-10,2.39592813324e-07,1.31410275961e-06,8.26680100546e-05,1.05757737975e-09,7.7828235928e-10,1.14477251035e-05,1.91237230212e-08,1.50979044819e-05,4.10024668715e-07,5.05335609288e-11,1.8839845099e-10,1.74417021717e-11,8.47545005242e-06,6.2190166992e-08,1.31564441569e-06,4.89820092957e-07,4.14198031355e-09,1.97864600996e-10,9.47196506929e-10,1.02742917544e-08,1.81963726774e-10,4.12136200985e-10,4.4237095761e-08,8.3627580742e-07,3.10664326837e-10,3.83092726478e-09,4.49756991655e-09,1.02108011442e-08,3.52964552122e-07,1.45666939402e-10,4.01027209684e-09,1.911304956e-06,6.29786079907e-09,2.32221182292e-07
690,8.57448084763e-08,1.82017115138e-05,0.000217261825382,0.0057651183395,8.94652609276e-06,6.25591459979e-06,0.00152439273872,3.93379706181e-05,1.79801576066e-07,9.70097483504e-07,5.05282833149e-06,2.22989280833e-05,1.22596595509e-05,8.44570902378e-06,9.74044515611e-07,0.000165146622634,8.62233883478e-09,4.26435107667e-06,2.33684074592e-06,0.000157679076823,1.36184611915e-05,2.36027307588e-05,0.00432520701022,2.01415220827e-05,0.000398993632234,6.13822146418e-05,5.47240933785e-05,1.80754011533e-06,0.000521242032942,0.000144322573568,0.00263997774093,0.00656986348248,0.000145437072355,0.0003911374928,0.000146256144728,1.57403940664e-06,0.00495629749549,5.09413287398e-06,0.000414548070289,2.70099240812e-07,8.30914450408e-07,1.5975656525e-07,8.20309691343e-05,3.9243853608e-05,1.12600101685e-05,0.00134371832567,4.28970969026e-05,3.39844366279e-06,4.34331362319e-08,2.41606026025e-05,3.47886949295e-06,8.59503315633e-06,0.000900789939251,3.02476319725e-06,1.79640465921e-06,3.23187412587e-05,4.6825761539e-09,0.000123258069389,7.9704885715e-06,4.84350468671e-07,0.000810034221513,2.51075585469e-05,0.00253454664242,1.26279018449e-06,3.99607545874e-08,6.55730027873e-05,1.57026165366e-05,0.017040840877,0.0036275842848,3.98901636184e-07,7.11550937547e-06,4.54671048038e-07,9.45382347065e-07,0.0016505251731,9.52405705592e-11,4.81230668992e-07,1.42715498485e-06,3.35844616534e-06,1.13534128954e-08,0.940444205087,9.6301220273e-07,0.00155266868365,3.98345335906e-07,2.67791333203e-06,4.6440214152e-06,3.61619356495e-05,2.95565639704e-05,1.33636065373e-06,7.6243338099e-07,8.49989712001e-06,7.99866858494e-05,3.8667288859e-06,0.00054053382326,9.82806349579e-07,1.22256454749e-05,1.69198503287e-07,3.36475052774e-05,6.69411663909e-07,3.64543852048e-05
691,5.50648330458e-12,2.098015988e-10,2.92912095833e-11,1.46327076645e-11,1.63013712802e-10,1.2968922331e-08,1.11727280897e-08,1.26830656997e-13,7.63290989346e-11,4.76873140137e-10,1.15648095362e-14,7.25177839588e-12,2.23182276189e-12,1.09928866537e-11,1.79865024136e-09,2.58351369439e-10,1.09716158926e-11,3.65386882517e-12,3.23337113251e-11,1.20265191951e-08,8.61292860553e-11,1.30403523805e-13,1.51914223306e-11,6.62470729075e-15,6.35548934382e-12,4.44894901246e-13,6.0417192905e-09,1.61762932071e-11,2.08192975896e-13,6.55387640066e-15,1.92881285132e-16,4.20032566015e-13,1.12016135632e-10,1.14108294909e-12,5.9445925531e-15,9.72767076372e-11,3.47588450341e-09,5.87277254179e-12,1.68328435694e-11,1.29969680195e-12,2.15573320832e-12,1.29485979254e-12,6.4412662355e-10,5.85656677002e-10,1.56862098906e-11,1.76713537723e-12,2.38847894393e-14,1.3317874484e-10,1.25114632452e-13,1.42377406985e-11,4.20847688486e-11,4.30848651562e-13,8.19849562508e-14,4.63125036087e-14,5.54507698982e-12,1.33303202724e-09,2.43270329067e-11,7.38789764926e-12,1.87697255201e-12,8.22336082075e-08,1.33295593143e-11,5.93077553521e-11,1.13524965123e-12,0.99999425324,2.03691513436e-15,1.96398081211e-11,3.44144606559e-12,2.56342126646e-07,5.41440820556e-12,7.32927552773e-07,1.02082519839e-11,2.4164424021e-07,1.39909467881e-07,4.73649915853e-11,2.2262121496e-15,6.11500535917e-12,7.64072455529e-10,1.53257077672e-10,7.64166537657e-07,5.3739192879e-11,1.32105773148e-08,1.51084897939e-15,3.46133910363e-06,4.64424005083e-12,7.64604933529e-10,6.26443213413e-12,1.43013879942e-12,2.16669873188e-10,1.31679704911e-13,5.83049155753e-10,1.52472367356e-11,1.56037946994e-13,6.76133317868e-12,1.63172783055e-13,1.16370168547e-10,1.67037616043e-10,4.51047267677e-12,4.18266009477e-12,4.51389313553e-13
696,1.89034781715e-08,1.76981085856e-09,6.60087429012e-09,5.3730378645e-07,2.08084150123e-10,5.44873329409e-11,1.05565993412e-08,2.13931159213e-09,2.16641452633e-07,2.75340331064e-10,2.24126465078e-06,1.22310176868e-08,0.999914477186,7.37243299989e-09,2.47579282839e-06,2.61372618823e-09,2.2686730119e-09,2.62985301413e-08,6.25123967801e-08,1.47376950502e-07,3.57159594081e-07,3.60245377548e-11,1.35127494076e-07,4.8854412022e-12,1.27344258371e-08,2.27135052952e-09,1.26945614802e-06,9.96566396248e-12,2.67237407735e-12,4.96933585201e-13,1.02686285083e-11,1.32688283605e-10,2.06700667807e-08,7.62278982355e-10,6.22056625426e-13,6.32261648973e-08,1.40721353688e-10,1.84339795606e-12,4.2740763195e-11,1.45104037916e-14,1.76656305089e-12,8.92652490079e-07,3.1193648085e-11,1.6824718943e-08,1.41463200651e-09,7.87296844016e-13,6.34472473473e-09,1.12832142381e-11,2.99458689836e-07,1.7187426796e-08,2.5237239334e-11,4.14483076695e-12,2.98571005362e-09,3.79882827868e-07,2.24361880055e-08,2.52891457284e-09,1.37983150106e-10,6.04764773081e-12,3.5549317306e-10,5.89408399667e-10,1.98399297179e-09,1.95615987515e-10,5.47474529535e-09,7.40750975974e-09,3.3886306142e-09,2.77094391369e-06,1.6012144856e-11,1.98888633577e-12,5.64287595283e-09,1.13851185372e-12,2.67814395285e-09,8.98294200278e-10,1.06284080091e-11,2.9840092931e-09,1.24806314419e-09,8.17990230618e-08,5.5674599952e-11,9.16872723937e-09,2.0925087978e-10,2.09073553717e-06,3.92868039831e-09,3.08863138081e-12,1.90714310225e-12,1.41621751322e-11,3.0885519832e-11,2.43865033063e-07,2.51501510428e-06,6.77980666161e-11,2.06329443593e-11,2.02033414292e-09,3.05792797641e-10,3.22944030328e-05,1.44779790904e-08,2.92028339826e-05,5.26284250514e-06,2.18514268231e-07,3.56602250363e-08,1.27219106824e-06,1.949187322e-07
699,3.63701698461e-13,5.41188656573e-12,4.3598963308e-14,2.58765997318e-16,6.17825341889e-11,0.000101739577787,8.27954354571e-13,3.41036115397e-17,2.97814643906e-11,1.92262478693e-08,7.85592687372e-12,5.34191340859e-18,5.22993182024e-15,5.05842599067e-12,1.66018133701e-08,2.0740697098e-11,1.28007416631e-06,1.90906960643e-16,7.80629947608e-13,6.29123469389e-12,8.40964333854e-12,1.09704429406e-09,1.46288508574e-10,2.79736907243e-16,1.55177233148e-14,1.13465397709e-12,8.09225991699e-06,2.18485240452e-09,3.30238408059e-15,3.11141614653e-16,9.55224693059e-24,6.8557604087e-10,3.64540933581e-10,3.09840995224e-09,1.59012237796e-14,7.96225054211e-10,1.9059799604e-11,4.26687953316e-19,7.6012217251e-11,2.19219779058e-13,2.852074419e-16,2.04956832118e-10,1.73318580464e-10,9.8379061714e-15,7.70927419033e-11,1.6808411038e-17,2.1659511238e-10,4.08922854456e-17,7.62494453554e-19,1.73125145212e-12,6.39670525943e-12,3.9078982633e-06,8.95026144383e-20,3.5483911367e-13,2.88361379257e-10,5.11005276106e-10,4.33758639615e-06,4.7093860296e-16,2.72415100706e-19,2.7067269335e-07,8.81816847985e-14,2.54643488549e-11,9.84819406591e-14,8.63246944965e-08,7.67898624722e-10,1.0682395815e-11,4.20493862914e-09,1.53323335681e-17,1.70520416166e-12,4.01878557418e-11,1.43084436464e-12,1.40944805728e-12,0.000119220435478,5.54250629962e-16,4.63315217991e-08,1.33802372416e-07,3.98719612306e-16,1.19162519826e-06,0.999755940768,2.28885389949e-15,3.48157784546e-08,1.95653521603e-22,3.43773566306e-15,2.82786764456e-06,4.08671185616e-08,5.25399918557e-19,3.74003720052e-17,1.27636696441e-14,7.50523703952e-07,1.10834330273e-16,4.49772182759e-17,4.35997707976e-14,3.19209562618e-16,4.39931098778e-15,1.11559182155e-15,4.62390342034e-14,4.02336193453e-16,4.75910700482e-08,5.20419816717e-15
701,5.82672380248e-11,1.30581518745e-08,7.73765591029e-07,2.25867018404e-06,3.21122336413e-09,4.58298871784e-07,1.39876726085e-05,1.70271122567e-10,3.14728047481e-10,7.85276100886e-10,2.60888284546e-10,4.40212397316e-10,9.78065048709e-09,7.72227725794e-10,1.0199325022e-08,1.33333112518e-07,8.8045134096e-11,3.81304664111e-10,1.30729783156e-10,7.83596936565e-07,2.35613463655e-08,1.13638888031e-07,1.52098351998e-06,3.0171486166e-09,1.02922008083e-07,4.6335061818e-08,1.20212173264e-05,1.4103732554e-06,7.84047309657e-07,7.00283307359e-07,7.42563937325e-09,6.07134370858e-05,2.22665214575e-08,1.10771238112e-08,1.44425741564e-06,1.22741735771e-10,0.992642937472,6.33710399425e-09,0.00678857339408,4.43864197947e-09,1.27689017123e-06,2.98863867291e-08,2.03322455856e-06,0.000164825627137,2.54734660213e-09,5.9122162885e-05,2.33433256336e-08,5.52937840488e-07,2.09440618822e-10,4.48980221812e-09,8.67025128465e-05,4.11025554935e-07,3.18726442667e-07,2.52760609647e-09,2.4629629597e-09,5.24597164207e-08,2.53714757806e-12,3.95633268147e-06,2.30998750743e-06,8.76750932791e-07,2.64876272217e-07,2.52001981305e-07,3.07157447872e-08,1.36069082372e-06,6.93878165218e-13,3.1995355776e-10,2.9864765212e-09,6.22706579606e-06,6.78537477061e-06,8.09626110023e-10,1.35968195034e-10,1.06968841202e-09,2.91379742889e-08,3.04632201453e-08,1.01017804176e-14,6.00249401106e-10,6.63581894777e-07,4.45671858568e-07,1.15150627696e-09,0.000117209915944,4.50120367676e-10,6.55356811127e-07,3.82822508366e-07,7.03096244738e-09,4.12019001419e-06,1.00722256232e-07,3.12841223562e-10,1.83952554007e-07,3.28250053353e-10,5.3513981867e-08,6.27899510046e-08,3.24990691902e-10,1.02135931346e-06,1.30283089628e-12,3.77019016059e-06,9.49536621804e-09,4.9364472709e-06,1.4024598631e-09,1.0350862263e-09
702,1.38813508716e-08,8.86695634911e-07,5.81042543933e-11,2.32061305115e-09,6.24696570905e-07,1.34369915899e-09,4.43066100524e-08,1.52119459951e-08,9.08550660065e-05,1.88535233723e-07,1.069041644e-08,0.00157059173094,3.9081911924e-08,3.72532198262e-07,0.99823938327,5.59191770188e-08,7.35256503394e-05,1.07809214259e-10,6.92012389235e-09,1.97125006402e-09,1.7821711056e-07,6.86648274492e-11,1.40880062321e-08,1.24620940659e-12,7.16905371485e-11,4.93376482409e-10,7.93594487158e-07,3.29730277073e-11,4.45806881785e-11,1.32756732968e-12,7.52817007877e-13,3.85431346679e-11,7.47923475262e-09,2.16961935114e-08,2.90937467123e-13,6.81041215234e-08,1.48755900477e-09,4.46653171813e-13,3.98061671405e-10,8.24206399335e-12,1.96931139538e-14,1.18733314027e-11,5.89878143444e-11,5.40231018976e-10,2.09288889214e-10,5.6938687843e-13,1.42716201334e-09,1.3560833758e-11,4.85590441421e-07,1.39878029786e-05,7.42374535766e-13,2.16745095042e-11,1.63612872932e-07,3.77633415119e-08,3.36745676081e-10,7.3511227258e-10,6.15513352593e-10,1.87267654397e-11,2.27654155257e-12,7.56409469959e-10,3.46224720707e-09,1.03562942236e-11,2.119969851e-09,1.19932714037e-08,3.4968010749e-10,2.31976653959e-10,1.57011632022e-09,2.03090832132e-12,1.86221447332e-11,3.29310876013e-09,1.47423239821e-10,3.96011892813e-08,3.15731111305e-11,8.41823564975e-10,2.01529207194e-08,1.16783156511e-08,1.12668888527e-12,8.34068628198e-08,6.34113458679e-08,2.61029423761e-07,3.03537150973e-09,1.17777051978e-13,3.7155349111e-12,1.04314142102e-07,8.39842470603e-09,2.55582439285e-10,4.73664476256e-10,8.27116484381e-13,6.35300238236e-10,2.30513250328e-07,2.3291605699e-11,3.0026635083e-07,6.72840098861e-08,4.76890867487e-06,4.2480470924e-07,1.19860773482e-06,7.81020915577e-11,1.54341213276e-09,2.16440563344e-09
703,4.78262299597e-13,2.85905239091e-11,2.26619954482e-09,4.96447458828e-11,2.17070575644e-12,1.07908683802e-09,1.08447782883e-11,9.74267131412e-17,1.91550433933e-15,3.49521783008e-12,5.68147427616e-13,1.35845159214e-14,1.32515041862e-13,3.62621899223e-13,3.27186101828e-10,6.12093189713e-10,8.94749406941e-10,2.47112718438e-10,1.44550774675e-10,9.82583476113e-11,1.07119222881e-12,4.73297823342e-09,1.08774783486e-09,9.14199119453e-13,4.06193997397e-11,1.10734039676e-10,5.45578763235e-09,0.999996270353,5.6585071801e-13,1.0383701536e-12,3.70481308698e-13,2.90086704437e-09,1.70550358941e-10,2.31002023611e-12,2.85744272507e-06,7.81450352327e-12,1.76242078002e-08,6.39958430571e-13,2.15106258136e-11,3.41395164744e-09,4.97164919501e-09,1.58189630854e-09,3.77373709124e-08,2.37861699817e-10,2.21316359496e-08,1.8459726956e-13,1.736795518e-13,1.89846041114e-12,1.19985674119e-18,5.09972186881e-12,4.23836163728e-09,6.57330396021e-09,1.0138985221e-15,1.15135845216e-15,8.39875870359e-12,1.40242021096e-12,3.63759326449e-12,4.67394900857e-08,2.7442810207e-09,5.54777537454e-10,2.92348371437e-10,1.15431706324e-08,2.21486272043e-07,2.36496582677e-10,4.9225238441e-14,1.26585213782e-12,1.19717846777e-07,1.20196039585e-10,8.44027484042e-11,2.5883311394e-13,9.66294043526e-15,2.11220859351e-14,4.45475184938e-08,1.34947225499e-10,6.01060327002e-14,1.9821033313e-11,8.30513813805e-11,1.01599802647e-07,1.6497218737e-10,2.76228889485e-12,3.57160757927e-14,1.10686329342e-09,7.06041743429e-13,2.42669483683e-09,7.36455240144e-11,4.87080395025e-13,4.45368093544e-13,5.90657498854e-12,1.4734857997e-09,1.14803747283e-10,5.73445869042e-11,2.39574895531e-10,5.23512648979e-15,3.06679933714e-16,7.92651426144e-13,1.29444120665e-08,1.10166249075e-08,1.73828254814e-07,8.64421138243e-12
705,3.02279204309e-09,3.37721261548e-08,9.79229423793e-08,1.68961357287e-06,2.56694954942e-08,5.1175114118e-09,1.58788835418e-07,5.69249909871e-10,3.07763734726e-11,1.99243050404e-09,3.14130104655e-09,1.06090254103e-09,3.72228351695e-09,6.83141676068e-10,1.02237143177e-09,1.25847337557e-07,2.47209685779e-08,1.76767212609e-10,2.92747355707e-08,5.80090930079e-09,3.4751625664e-07,4.21946745557e-07,1.92119254809e-06,1.34900075509e-05,1.32764554912e-07,0.999889683625,6.6178588054e-09,8.18737586548e-09,6.41639945542e-09,1.44340718292e-07,2.09797661499e-07,3.90911604858e-05,4.6868137823e-08,1.59439192458e-08,7.71008995846e-09,2.44694618192e-08,1.18963203512e-06,9.52253279583e-10,5.51297769938e-09,9.62346889017e-06,6.27554338022e-09,6.97666700395e-11,1.010201488e-10,9.48280814257e-08,1.34429491867e-08,2.58081462459e-09,1.30687523244e-08,1.27274136881e-09,7.0031332868e-12,1.38376322975e-09,8.23471233046e-08,3.23811033973e-09,1.08410985201e-08,3.46466164815e-10,9.77306067927e-09,8.70551687498e-10,3.46042588667e-10,3.91995812274e-08,1.85018992876e-11,1.0139809974e-08,5.90226163783e-06,8.19627349645e-09,2.57213162972e-06,2.66767038452e-10,2.19543838899e-11,2.54888148646e-05,2.44894129279e-09,5.74700789681e-08,9.86600151274e-09,4.27897805168e-09,2.33890158364e-07,1.24789441746e-08,1.71168753772e-07,1.99417066177e-07,3.31643649336e-10,2.76524197099e-11,5.44774714548e-10,7.50331912222e-08,2.6913237064e-10,6.76300916756e-08,1.35610035138e-09,1.59632248613e-08,1.13129881431e-11,3.53938854919e-12,5.33221374994e-10,1.25147736874e-08,3.80278987109e-08,6.7145870418e-08,4.03494011258e-09,2.68094831752e-10,6.40809778669e-09,9.0281175285e-09,4.00054529586e-09,1.30509203155e-09,2.66309978734e-11,3.88581492904e-10,5.84173965847e-06,4.9422165337e-08,2.61041586391e-07
707,1.88203351423e-09,1.37134299086e-06,5.05338030527e-06,6.29368655681e-06,3.83224772307e-06,2.74615512798e-06,1.47363831695e-05,7.63267731343e-07,1.53271667541e-08,1.60049030814e-07,2.1901909521e-07,5.88588818546e-06,7.04310600245e-07,7.35887100319e-06,3.78725067978e-07,3.19256019084e-05,2.23026723765e-08,1.95414511233e-07,2.52565629108e-06,7.73477678914e-06,3.20047955201e-07,3.7869059518e-05,0.0567305471496,3.57481422363e-05,0.000122114837164,0.000277668081504,5.42570025931e-05,1.37871564705e-06,0.00179326156268,0.00138368884481,0.00304284993555,1.95173261679e-06,1.03443650716e-05,9.33883913146e-06,0.000203367586861,4.06445601649e-06,9.83103678866e-05,9.07450857397e-08,2.13517071172e-06,1.03424558716e-07,1.59528148306e-07,3.45839362801e-11,1.6331780216e-05,5.67473975818e-07,2.22827561438e-06,3.70289171265e-08,3.00228019304e-07,2.1011580861e-07,5.02353220296e-10,5.06812031123e-06,2.82674025924e-07,1.54687852641e-07,4.34829405807e-05,5.21969247889e-07,2.85787132187e-06,1.5078423951e-05,2.4761752753e-07,2.26983249726e-05,2.13334679926e-09,3.02572243914e-08,5.26380295265e-06,8.10803989903e-05,0.00117651506241,2.05898823621e-05,2.79719978683e-08,7.53201610389e-06,0.000340604426608,0.928873516007,1.9985001504e-06,0.000131878178725,0.00215343128772,1.62753422491e-05,0.00065299861342,0.00214293935676,9.51796565003e-11,1.68959166827e-08,1.03539661687e-08,2.06795016053e-05,6.81517361176e-08,2.52341584621e-05,8.18147980891e-07,1.32181269131e-05,1.20435156493e-08,2.17368801934e-07,7.19481521115e-08,7.50122742714e-08,4.25737997816e-06,1.83463390718e-05,8.55174080109e-06,1.49840988019e-07,5.00716459825e-06,4.52335319696e-07,2.52752124784e-05,2.54003636406e-07,6.1731465713e-09,1.12893618406e-07,0.000108130020489,1.39932707716e-07,0.000152649968284
708,7.60781657258e-12,4.87909540026e-09,1.91563875407e-08,3.1966705679e-06,3.98269195943e-10,1.96404797813e-09,1.21873198602e-07,7.6404806857e-11,9.64721936991e-12,1.24807839741e-10,1.09478119056e-13,7.8383082493e-11,2.24701607344e-10,1.15636333014e-11,2.94930823026e-10,5.07601116911e-08,1.05297770235e-11,1.46195221253e-11,6.44722996765e-12,6.58387982238e-08,3.45523497647e-10,3.2233151307e-07,4.36150584919e-08,4.50947350486e-08,9.36663029108e-08,4.42687012501e-08,2.42252381562e-08,1.50044679111e-08,2.02742709558e-05,2.11490688785e-06,9.60671357023e-10,2.52609544809e-07,1.5748819771e-09,2.38911656934e-10,1.41303518924e-07,6.37798692934e-12,0.000362033821703,3.02812410062e-08,0.999447680524,0.000116963035824,2.18308952563e-08,4.30418702659e-10,1.79492072493e-07,1.17421611775e-06,9.12760982952e-12,2.20278949137e-08,3.52599865662e-11,5.54149111576e-08,1.10712013321e-11,2.7719993691e-11,1.30772372298e-06,2.60044097562e-09,1.23665889001e-07,8.95365515014e-12,3.09289569885e-10,7.57140750059e-11,2.59430364725e-14,1.01171264398e-05,1.70243725001e-08,2.84591629308e-10,3.09945009196e-09,3.45138730548e-09,9.93856702137e-08,1.97427781223e-08,6.3867827215e-14,3.05180750475e-11,2.16925217315e-10,6.44102751114e-06,1.85972491679e-08,1.06634111244e-10,3.98711385968e-12,6.37528201481e-12,3.41675875539e-09,2.43733703071e-09,1.44400065588e-16,4.5187623407e-11,2.76445323291e-08,9.40986784874e-09,3.24797426204e-12,3.28158461191e-06,2.65560850455e-13,2.09792138014e-07,2.10300843535e-08,2.25829876315e-10,3.11539120161e-08,2.48187933378e-08,9.74243635855e-12,1.69898235727e-07,6.82930475017e-11,3.76182366401e-08,3.90789139805e-09,2.17597046505e-12,2.91584312432e-09,2.65275783441e-14,7.25956826098e-08,7.92734615968e-11,2.29482269329e-05,6.0672055168e-11,5.85000101286e-10
